date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:35:43	21786/21786	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-551a%22	https://www.django-rest-framework.org/img/sponsors/3-infinite_code.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-infinite_code.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:43	6715/6715	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-1a3b%22	https://www.django-rest-framework.org/img/sponsors/3-crosswordtracker.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-crosswordtracker.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:44	2275/2275	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-8e3%22	https://www.django-rest-framework.org/img/sponsors/3-pkgfarm.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-pkgfarm.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:44	5485/5485	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-156d%22	https://www.django-rest-framework.org/img/sponsors/3-life_the_game.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-life_the_game.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:44	6241/6241	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-1861%22	https://www.django-rest-framework.org/img/sponsors/3-blimp.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-blimp.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:44	13036/13036	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-32ec%22	https://www.django-rest-framework.org/img/sponsors/3-pathwright.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-pathwright.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:45	10064/10064	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-2750%22	https://www.django-rest-framework.org/img/sponsors/3-fluxility.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-fluxility.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:45	7882/7882	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-1eca%22	https://www.django-rest-framework.org/img/sponsors/3-teonite.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-teonite.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:45	5331/5331	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-14d3%22	https://www.django-rest-framework.org/img/sponsors/3-trackmaven.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-trackmaven.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:46	3064/3064	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-bf8%22	https://www.django-rest-framework.org/img/sponsors/3-phurba.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-phurba.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:46	8415/8415	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-20df%22	https://www.django-rest-framework.org/img/sponsors/3-nephila.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-nephila.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:46	3028/3028	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-bd4%22	https://www.django-rest-framework.org/img/sponsors/3-aditium.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-aditium.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:46	14155/14155	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-374b%22	https://www.django-rest-framework.org/img/sponsors/3-openeye.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-openeye.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:47	7533/7533	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-1d6d%22	https://www.django-rest-framework.org/img/sponsors/3-holvi.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-holvi.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:47	4526/4526	---M--	200	added ('OK')	image/gif	etag:%225d2f2c8f-11ae%22	https://www.django-rest-framework.org/img/sponsors/3-cantemo.gif	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-cantemo.gif	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:48	8420/8420	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-20e4%22	https://www.django-rest-framework.org/img/sponsors/3-makespace.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-makespace.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:48	11509/11509	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-2cf5%22	https://www.django-rest-framework.org/img/sponsors/3-ax_semantics.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-ax_semantics.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:49	4015/4015	---MCZ	200	added ('OK')	text/css	date:Thu,%2017%20Dec%202015%2016:52:30%20GMT	http://cdn-images.mailchimp.com/embedcode/classic-10_7.css	D:/Downloads/django-restframework/cdn-images.mailchimp.com/embedcode/classic-10_7.css	(from https://www.django-rest-framework.org/community/mozilla-grant/)
13:35:49	19203/19203	---M--	200	added ('OK')	image/png	etag:%225d2f2c8f-4b03%22	https://www.django-rest-framework.org/img/sponsors/3-isl.png	D:/Downloads/django-restframework/www.django-rest-framework.org/img/sponsors/3-isl.png	(from https://www.django-rest-framework.org/community/kickstarter-announcement/)
13:35:52	102062/102062	---M-Z	200	added ('OK')	application/javascript	etag:%22de373c5486f614ead16ba596773b636d%22	https://checkout.stripe.com/checkout.js	D:/Downloads/django-restframework/checkout.stripe.com/checkout.js	(from https://www.django-rest-framework.org/community/funding/)
13:35:53	16754/16754	---MC-	200	added ('OK')	application/javascript	date:Thu,%2018%20Jul%202019%2006:35:46%20GMT	https://fund.django-rest-framework.org/funding_include.js	D:/Downloads/django-restframework/fund.django-rest-framework.org/funding_include.js	(from https://www.django-rest-framework.org/community/funding/)
13:35:57	143249/143249	---M--	200	added ('OK')	application/javascript	etag:%226465dd4a8331265e6629cd069e03504c%22	http://s3.amazonaws.com/downloads.mailchimp.com/js/mc-validate.js	D:/Downloads/django-restframework/s3.amazonaws.com/downloads.mailchimp.com/js/mc-validate.js	(from https://www.django-rest-framework.org/community/mozilla-grant/)
